516	28
517	28
518	28
519	28
520	28
521	29
522	29
523	29
524	29
525	29
526	29
527	29
528	29
529	29
530	29
531	29
532	30
533	30
534	30
535	30
536	30
537	30
538	31
539	32
540	32
541	32
542	32
543	32
544	32
545	32
546	32
547	32
548	32
549	32
550	32
551	32
552	32
553	32
554	32
555	33
556	33
557	33
558	34
559	34
560	34
561	34
562	34
563	34
564	34
565	34
566	34
567	34
568	34
569	34
570	34
571	35
572	35
573	35
574	35
575	35
576	35
577	35
578	35
579	35
580	35
581	35
582	35
583	35
584	35
585	35
586	35
587	35
588	35
589	35
590	35
591	35
592	35
593	35
594	36
595	36
596	37
597	37
598	37
599	37
600	37
601	37
602	37
603	36
604	36
605	36
606	35
607	35
608	35
609	35
610	35
611	35
612	35
613	35
614	35
615	35
616	35
617	35
618	35
619	35
620	35
621	35
622	35
623	35
624	35
625	34
626	33
627	33
628	33
629	33
630	33
631	33
632	32
633	33
634	33
635	33
636	34
637	34
638	34
639	34
640	35
641	35
642	35
643	34
644	34
645	34
646	34
647	34
648	34
649	34
650	34
651	34
652	34
653	34
654	34
655	34
656	34
657	33
658	33
659	33
660	33
661	33
662	33
663	33
664	34
665	34
666	34
667	34
668	34
669	34
670	34
671	34
672	35
673	35
674	35
675	35
676	35
677	35
678	35
679	34
680	33
681	33
682	33
683	33
684	33
685	33
686	33
687	33
688	33
689	33
690	33
691	33
692	33
693	33
694	33
695	34
696	34
697	35
698	35
699	35
700	35
701	35
702	35
703	35
704	35
705	35
706	35
707	35
708	35
709	35
710	35
711	35
712	35
713	35
714	35
715	36
716	36
717	36
718	37
719	37
720	37
721	37
722	37
723	37
724	37
725	37
726	37
727	37
728	37
729	37
730	37
731	37
732	37
733	37
734	37
735	37
736	37
737	37
738	38
739	38
740	38
741	38
742	37
743	37
744	37
745	36
746	36
747	36
748	37
749	37
750	37
751	37
752	37
753	37
754	37
755	37
756	37
757	37
758	37
759	38
760	38
761	38
762	38
763	38
764	38
765	39
766	39
767	39
768	39
769	39
770	39
771	39
772	39
773	39
774	39
775	39
776	39
777	39
778	38
779	38
780	38
781	38
782	38
783	38
784	38
785	38
786	38
787	38
788	38
789	38
790	39
791	39
792	39
793	39
794	39
795	39
796	39
797	39
798	39
799	39
800	39
801	39
802	39
803	40
804	41
805	41
806	41
807	41
808	41
809	41
810	41
811	41
812	41
813	41
814	41
815	41
816	41
817	41
818	41
819	41
820	41
821	41
822	41
823	41
824	41
825	41
826	41
827	42
828	42
829	42
830	42
831	42
832	42
833	42
834	43
835	43
836	43
837	43
838	43
839	43
840	43
841	43
842	43
843	43
844	43
845	43
846	43
847	43
848	43
849	43
850	43
851	43
852	43
853	43
854	43
855	43
856	42
857	42
858	42
859	42
860	42
861	42
862	42
863	42
864	42
865	42
866	42
867	42
868	42
869	42
870	42
871	42
872	42
873	42
874	42
875	42
876	42
877	42
878	42
879	42
880	42
881	42
882	42
883	42
884	42
885	42
886	41
887	41
888	41
889	41
890	41
891	41
892	41
893	41
894	41
895	41
896	41
897	41
898	41
899	41
900	42
901	43
902	43
903	43
904	43
905	43
906	43
907	43
908	43
909	43
910	43
911	43
912	43
913	43
914	43
915	43
916	43
917	43
918	43
919	43
920	43
921	43
922	43
923	43
924	43
925	43
926	43
927	43
928	43
929	43
930	43
931	43
932	43
933	43
934	43
935	43
936	43
937	44
938	44
939	45
940	45
941	46
942	46
943	46
944	46
945	45
946	45
947	44
948	44
949	45
950	45
951	45
952	45
953	45
954	45
955	45
956	45
957	45
958	45
959	45
960	45
961	45
962	45
963	44
964	43
965	42
966	42
967	43
968	42
969	42
970	42
971	42
972	42
973	42
974	42
975	42
976	41
977	41
978	41
979	41
980	41
981	41
982	41
983	41
984	41
985	41
986	41
987	41
988	41
989	41
990	41
991	41
992	41
993	41
994	41
995	41
996	41
997	41
998	41
999	41
1000	42
1001	42
1002	42
1003	42
1004	42
1005	42
1006	41
1007	41
1008	41
1009	41
1010	41
1011	41
1012	41
1013	41
1014	41
1015	41
1016	41
1017	41
1018	41
1019	41
1020	41
1021	41
1022	41
1023	41
1024	41
1025	42
1026	42
1027	42
1028	42
1029	42
1030	42
1031	42
1032	42
1033	42
1034	42
1035	42
1036	42
1037	41
1038	41
1039	41
1040	41
1041	42
1042	42
1043	42
1044	42
1045	41
1046	41
1047	41
1048	41
1049	41
1050	41
1051	41
1052	41
1053	41
1054	41
1055	41
1056	41
1057	40
1058	40
1059	40
1060	40
1061	40
1062	40
1063	39
1064	39
1065	38
1066	38
1067	38
1068	38
1069	38
1070	38
1071	38
1072	38
1073	38
1074	38
1075	38
1076	38
1077	38
1078	38
1079	38
1080	38
1081	38
1082	38
1083	38
1084	38
1085	38
1086	38
1087	38
1088	38
1089	38
1090	38
1091	37
1092	37
1093	37
1094	37
1095	37
1096	37
1097	37
1098	38
1099	38
1100	38
1101	38
1102	38
1103	38
1104	38
1105	38
1106	38
1107	38
1108	38
1109	38
1110	38
1111	38
1112	38
1113	38
1114	38
1115	38
1116	38
1117	38
1118	38
1119	38
1120	37
1121	37
1122	37
1123	37
1124	37
1125	37
1126	37
1127	37
1128	37
1129	37
1130	37
1131	37
1132	37
1133	37
1134	37
1135	37
1136	37
1137	37
1138	37
1139	37
1140	37
1141	37
1142	37
1143	37
1144	37
1145	37
1146	37
1147	37
1148	37
1149	38
1150	38
1151	39
1152	39
1153	40
1154	40
1155	41
1156	41
1157	41
1158	41
1159	41
1160	41
1161	41
1162	41
1163	41
1164	41
1165	41
1166	41
1167	41
1168	41
1169	41
1170	41
1171	40
1172	40
1173	40
1174	40
1175	40
1176	40
1177	40
1178	40
1179	40
1180	40
1181	40
1182	40
1183	40
1184	40
1185	40
1186	40
1187	40
1188	41
1189	41
1190	41
1191	41
1192	41
1193	41
1194	41
1195	41
1196	41
1197	41
1198	41
1199	41
1200	41
1201	41
1202	41
1203	41
1204	41
1205	41
1206	40
1207	40
1208	40
1209	40
1210	40
1211	41
1212	41
1213	41
1214	41
1215	41
1216	41
1217	41
1218	41
1219	41
1220	41
1221	41
1222	41
1223	41
1224	42
1225	42
1226	42
1227	42
1228	42
1229	42
1230	42
1231	42
1232	42
1233	42
1234	42
1235	42
1236	42
1237	42
1238	42
1239	42
1240	43
1241	43
1242	43
1243	43
1244	43
1245	43
1246	43
1247	42
1248	42
1249	42
1250	42
1251	42
1252	42
1253	42
1254	42
1255	42
1256	42
1257	42
1258	42
1259	43
1260	43
1261	43
1262	43
1263	43
1264	43
1265	43
1266	43
1267	43
1268	43
1269	43
1270	43
1271	43
1272	43
1273	43
1274	43
1275	43
1276	43
1277	43
1278	43
1279	43
1280	42
1281	42
1282	42
1283	42
1284	43
1285	44
1286	44
1287	45
1288	45
1289	46
1290	47
1291	47
1292	47
1293	47
1294	48
1295	48
1296	48
1297	48
1298	48
1299	48
1300	48
1301	48
1302	49
1303	49
1304	49
1305	49
1306	49
1307	49
1308	49
1309	49
1310	49
1311	49
1312	49
1313	49
1314	49
1315	49
1316	49
1317	50
1318	50
1319	50
1320	50
1321	49
1322	49
1323	49
1324	49
1325	50
1326	50
1327	50
1328	49
1329	49
1330	49
1331	49
1332	49
1333	49
1334	49
1335	49
1336	49
1337	49
1338	49
1339	49
1340	49
1341	49
1342	49
1343	49
1344	49
1345	49
1346	49
1347	49
1348	49
1349	49
1350	49
1351	49
1352	49
1353	49
1354	49
1355	49
1356	49
1357	49
1358	49
1359	49
1360	49
1361	49
1362	49
1363	49
1364	49
1365	48
1366	48
1367	48
1368	48
1369	48
1370	48
1371	48
1372	48
1373	48
1374	48
1375	48
1376	48
1377	48
1378	48
1379	48
1380	48
1381	48
1382	48
1383	48
1384	48
1385	48
1386	47
1387	47
1388	47
1389	47
1390	47
1391	47
1392	47
1393	47
1394	47
1395	47
1396	47
1397	47
1398	47
1399	47
1400	48
1401	48
1402	48
1403	48
1404	48
1405	48
1406	48
1407	48
1408	48
1409	48
1410	48
1411	48
1412	48
1413	48
1414	48
1415	49
1416	49
1417	49
1418	49
1419	49
1420	49
1421	49
1422	49
1423	49
1424	49
1425	49
1426	49
1427	50
1428	50
1429	50
1430	50
1431	50
1432	50
1433	49
1434	49
1435	49
1436	49
1437	49
1438	49
1439	49
1440	49
1441	49
1442	49
1443	49
1444	49
1445	49
1446	49
1447	49
1448	49
1449	49
1450	49
1451	49
1452	49
1453	49
1454	49
1455	49
1456	49
1457	49
1458	49
1459	49
1460	49
1461	49
1462	49
1463	49
1464	49
1465	50
1466	50
1467	50
1468	50
1469	50
1470	50
1471	50
1472	50
1473	50
1474	50
1475	50
1476	50
1477	50
1478	50
1479	50
1480	50
1481	50
1482	50
1483	51
1484	51
1485	51
1486	51
1487	51
1488	51
1489	51
1490	51
1491	51
1492	51
1493	51
1494	51
1495	51
1496	51
1497	51
1498	51
1499	51
1500	51
1501	51
1502	51
1503	51
1504	50
1505	50
1506	50
1507	50
1508	50
1509	50
1510	49
1511	49
1512	49
1513	50
1514	50
1515	50
1516	50
1517	51
1518	51
1519	52
1520	52
1521	52
1522	52
1523	52
1524	52
1525	53
1526	53
1527	54
1528	54
1529	54
1530	54
1531	54
1532	54
1533	55
1534	55
1535	56
1536	56
1537	57
1538	57
1539	57
1540	58
1541	58
1542	58
1543	58
1544	58
1545	58
1546	58
1547	58
1548	58
1549	58
1550	58
1551	58
1552	58
1553	58
1554	58
1555	58
1556	57
1557	57
1558	57
1559	57
1560	57
1561	57
1562	56
1563	56
1564	55
1565	55
1566	55
1567	55
1568	55
1569	55
1570	55
1571	55
1572	55
1573	55
1574	55
1575	55
1576	55
1577	55
1578	55
1579	55
1580	55
1581	55
1582	55
1583	56
1584	56
1585	56
1586	56
1587	57
1588	57
1589	57
1590	57
1591	57
1592	57
1593	57
1594	57
1595	57
1596	57
1597	58
1598	58
1599	58
1600	59
1601	59
1602	59
1603	59
1604	60
1605	60
1606	60
1607	60
1608	60
1609	60
1610	60
1611	60
1612	60
1613	60
1614	60
1615	60
1616	60
1617	60
1618	60
1619	60
1620	60
1621	60
1622	60
1623	59
1624	59
1625	59
1626	59
1627	59
1628	59
1629	59
1630	59
1631	59
1632	59
1633	59
1634	59
1635	59
1636	59
1637	59
1638	59
1639	59
1640	59
1641	60
1642	60
1643	60
1644	61
1645	61
1646	61
1647	61
1648	61
1649	61
1650	61
1651	61
1652	62
1653	62
1654	62
1655	62
1656	62
1657	62
1658	62
1659	62
1660	63
1661	63
1662	63
1663	63
1664	63
1665	63
1666	63
1667	63
1668	63
1669	64
1670	64
1671	64
1672	64
1673	64
1674	64
1675	64
1676	64
1677	64
1678	64
1679	64
1680	64
1681	64
1682	64
1683	64
1684	64
1685	64
1686	64
1687	64
1688	64
1689	64
1690	64
1691	64
1692	64
1693	64
1694	64
1695	64
1696	64
1697	64
1698	64
1699	65
1700	65
1701	66
1702	66
1703	66
1704	67
1705	67
1706	67
1707	67
1708	67
1709	67
1710	67
1711	67
1712	67
1713	67
1714	68
1715	68
1716	68
1717	69
1718	69
1719	69
1720	69
1721	69
1722	69
1723	69
1724	69
1725	69
1726	69
1727	69
1728	69
1729	69
1730	70
1731	70
1732	70
1733	71
1734	71
1735	71
1736	72
1737	72
1738	72
1739	72
1740	72
1741	72
1742	72
1743	73
1744	73
1745	73
1746	73
1747	73
1748	73
1749	73
1750	73
1751	73
1752	73
1753	73
1754	73
1755	73
1756	73
1757	73
1758	73
1759	73
1760	74
1761	75
1762	75
1763	75
1764	75
1765	75
1766	76
1767	76
1768	76
1769	76
1770	76
1771	76
1772	76
1773	76
1774	76
1775	76
1776	76
1777	76
1778	76
1779	76
1780	76
1781	75
1782	75
1783	75
1784	75
1785	75
1786	75
1787	75
1788	75
1789	74
1790	74
1791	74
1792	74
1793	74
1794	75
1795	75
1796	75
1797	76
1798	76
1799	76
1800	76
1801	76
1802	76
1803	76
1804	76
1805	76
1806	76
1807	76
1808	76
1809	76
1810	76
1811	76
1812	76
1813	76
1814	76
1815	76
1816	77
1817	76
1818	76
1819	77
1820	77
1821	77
1822	77
1823	77
1824	77
1825	77
1826	77
1827	77
1828	77
1829	77
1830	77
1831	78
1832	78
1833	78
1834	78
1835	78
1836	78
1837	78
1838	78
1839	79
1840	79
1841	79
1842	79
1843	79
1844	79
1845	79
1846	79
1847	79
1848	79
1849	79
1850	80
1851	80
1852	80
1853	80
1854	81
1855	81
1856	81
1857	81
1858	81
1859	82
1860	82
1861	82
1862	82
1863	82
1864	82
1865	82
1866	82
1867	83
1868	84
1869	84
1870	84
1871	84
1872	84
1873	84
1874	84
1875	85
1876	85
1877	85
1878	85
1879	85
1880	85
1881	85
1882	85
1883	85
1884	85
1885	85
1886	85
1887	85
1888	86
1889	86
1890	87
1891	87
1892	87
1893	87
1894	87
1895	87
1896	87
1897	87
1898	87
1899	87
1900	87
1901	87
1902	87
1903	87
1904	87
1905	87
1906	87
1907	87
1908	87
1909	87
1910	87
1911	87
1912	87
1913	87
1914	87
1915	87
1916	87
1917	88
1918	88
1919	88
1920	88
1921	88
1922	88
1923	88
1924	88
1925	88
1926	88
1927	88
1928	88
1929	89
1930	88
1931	88
1932	88
1933	88
1934	88
1935	88
1936	88
1937	88
1938	88
1939	88
1940	88
1941	88
1942	88
1943	88
1944	88
1945	87
1946	87
1947	87
1948	87
1949	87
1950	87
1951	87
1952	87
1953	87
1954	87
1955	87
1956	87
1957	87
1958	87
1959	87
1960	87
1961	87
1962	87
1963	87
1964	87
1965	87
1966	87
1967	87
1968	87
1969	87
1970	87
1971	87
1972	87
1973	87
1974	87
1975	87
1976	87
1977	88
1978	88
1979	88
1980	88
1981	88
1982	88
1983	88
1984	88
1985	88
1986	88
1987	88
1988	87
1989	87
1990	87
1991	87
1992	87
1993	87
1994	87
1995	87
1996	87
1997	87
1998	87
1999	87
2000	87
2001	87
2002	87
2003	87
2004	87
2005	87
2006	87
2007	87
2008	87
2009	87
2010	87
2011	87
2012	87
2013	86
2014	86
2015	86
2016	86
2017	86
2018	86
2019	86
2020	86
2021	86
2022	86
2023	87
2024	87
2025	87
2026	87
2027	87
2028	87
2029	87
2030	87
2031	87
2032	87
2033	87
2034	87
2035	87
2036	87
2037	87
2038	87
2039	87
2040	87
2041	87
2042	87
2043	87
2044	88
2045	88
2046	88
2047	88
2048	88
2049	88
2050	88
2051	89
2052	89
2053	89
2054	88
2055	88
2056	88
2057	88
2058	88
2059	88
2060	88
2061	88
2062	88
2063	88
2064	88
2065	88
2066	88
2067	88
2068	88
2069	88
2070	88
2071	88
2072	88
2073	88
2074	88
2075	88
2076	88
2077	88
2078	88
2079	88
2080	88
2081	88
2082	88
2083	89
2084	89
2085	89
2086	90
2087	90
2088	90
2089	90
2090	90
2091	90
2092	90
2093	90
2094	90
2095	90
2096	90
2097	90
2098	90
2099	90
2100	90
2101	90
2102	90
2103	90
2104	90
2105	90
2106	91
2107	91
2108	90
2109	90
2110	90
2111	90
2112	90
2113	90
2114	90
2115	90
2116	90
2117	90
2118	90
2119	90
2120	90
2121	90
2122	90
2123	90
2124	90
2125	90
2126	90
2127	90
2128	90
2129	90
2130	90
2131	90
2132	90
2133	90
2134	90
2135	90
2136	90
2137	90
2138	90
2139	90
2140	90
2141	90
2142	90
2143	90
2144	90
2145	90
2146	90
2147	90
2148	89
2149	89
2150	89
2151	88
2152	88
2153	88
2154	88
2155	88
2156	88
2157	88
2158	88
2159	88
2160	88
2161	88
2162	88
2163	89
2164	89
2165	90
2166	90
2167	90
2168	90
2169	90
2170	90
2171	89
2172	89
2173	89
2174	89
2175	89
2176	89
2177	89
2178	89
2179	89
2180	90
2181	90
2182	90
2183	90
2184	90
2185	90
2186	90
2187	90
2188	90
2189	90
2190	90
2191	90
2192	90
2193	90
2194	90
2195	90
2196	90
2197	90
2198	90
2199	90
2200	90
2201	90
2202	90
2203	89
2204	89
2205	89
2206	89
2207	89
2208	89
2209	89
2210	89
2211	90
2212	90
2213	90
2214	91
2215	90
2216	90
2217	90
2218	91
2219	90
2220	90
2221	90
2222	90
2223	90
2224	90
2225	90
2226	90
2227	90
2228	90
2229	90
2230	90
2231	90
2232	90
2233	90
2234	90
2235	91
2236	91
2237	91
2238	91
2239	91
2240	91
2241	91
2242	91
2243	91
2244	91
2245	91
2246	91
2247	91
2248	91
2249	91
2250	91
2251	91
2252	92
2253	92
2254	92
2255	92
2256	92
2257	92
2258	92
2259	92
2260	92
2261	92
2262	92
2263	92
2264	92
2265	92
2266	93
2267	93
2268	93
2269	93
2270	94
2271	94
2272	94
2273	95
2274	95
2275	95
2276	95
2277	95
2278	95
2279	95
2280	95
2281	95
2282	95
2283	95
2284	95
2285	95
2286	95
2287	95
2288	95
2289	95
2290	95
2291	95
2292	95
2293	95
2294	95
2295	95
2296	95
2297	95
2298	95
2299	95
2300	95
2301	95
2302	95
2303	95
2304	95
2305	95
2306	95
2307	95
2308	95
2309	95
2310	95
2311	95
2312	95
2313	95
2314	95
2315	95
2316	95
2317	95
2318	95
2319	95
2320	95
2321	95
2322	95
2323	95
2324	95
2325	95
2326	95
2327	95
2328	95
2329	95
2330	95
2331	95
2332	95
2333	95
2334	95
2335	95
2336	95
2337	95
2338	95
2339	95
2340	95
2341	95
2342	95
2343	95
2344	95
2345	95
2346	95
2347	95
2348	95
2349	95
2350	95
2351	95
2352	95
2353	95
2354	95
2355	95
2356	95
2357	95
2358	95
2359	95
2360	95
2361	95
2362	95
2363	95
2364	95
2365	95
2366	95
2367	95
2368	95
2369	95
2370	95
2371	95
2372	96
2373	96
2374	96
2375	96
2376	96
2377	96
2378	96
2379	96
2380	96
2381	96
2382	96
2383	96
2384	96
2385	96
2386	95
2387	95
2388	95
2389	95
2390	96
2391	96
2392	96
2393	96
2394	96
2395	96
2396	96
2397	96
2398	96
2399	96
2400	96
2401	96
2402	96
2403	96
2404	96
2405	96
2406	96
2407	96
2408	96
2409	96
2410	96
2411	97
2412	97
2413	97
2414	97
2415	97
2416	97
2417	97
2418	97
2419	97
2420	97
2421	97
2422	97
2423	97
2424	97
2425	97
2426	97
2427	97
2428	97
2429	97
2430	97
2431	97
2432	97
2433	97
2434	97
2435	97
2436	97
2437	97
2438	97
2439	97
2440	97
2441	97
2442	97
2443	97
2444	97
2445	97
2446	98
2447	98
2448	98
2449	98
2450	98
2451	98
2452	98
2453	98
2454	99
2455	99
2456	99
2457	99
2458	99
2459	100
2460	100
2461	100
2462	100
2463	100
2464	99
2465	99
2466	100
2467	100
2468	100
2469	100
2470	100
2471	101
2472	101
2473	101
2474	101
2475	102
2476	102
2477	103
2478	103
2479	103
2480	103
2481	103
2482	103
2483	104
2484	104
2485	104
2486	104
2487	104
2488	104
2489	105
2490	104
2491	104
2492	104
2493	104
2494	104
2495	104
2496	104
2497	104
2498	104
2499	104
2500	104
2501	104
2502	104
2503	104
2504	104
2505	104
2506	104
2507	104
2508	104
2509	104
2510	104
2511	104
2512	104
2513	104
2514	104
2515	104
2516	105
2517	105
2518	106
2519	106
2520	106
2521	106
2522	107
2523	107
2524	107
2525	107
2526	106
2527	106
2528	106
2529	106
2530	107
2531	107
2532	107
2533	107
2534	107
2535	106
2536	106
2537	106
2538	106
2539	106
2540	106
2541	106
2542	105
2543	105
2544	106
2545	106
2546	107
2547	107
2548	107
2549	107
2550	107
2551	107
2552	108
2553	108
2554	107
2555	107
2556	106
2557	106
2558	106
2559	106
2560	105
2561	105
2562	105
2563	106
2564	106
2565	106
2566	106
2567	106
2568	106
2569	106
2570	106
2571	106
2572	107
2573	107
2574	107
2575	107
2576	107
2577	107
2578	107
2579	107
2580	107
2581	107
2582	107
2583	107
2584	107
2585	107
2586	107
2587	107
2588	107
2589	107
2590	107
2591	107
2592	107
2593	107
2594	107
2595	107
2596	107
2597	107
2598	107
2599	107
2600	107
2601	107
2602	107
2603	107
2604	107
2605	107
2606	107
2607	107
2608	107
2609	107
2610	108
2611	108
2612	108
2613	108
2614	108
2615	108
2616	108
2617	108
2618	108
2619	108
2620	108
2621	108
2622	108
2623	108
2624	108
2625	108
2626	108
2627	108
2628	108
2629	108
2630	109
2631	109
2632	109
2633	109
2634	109
2635	108
2636	108
2637	108
2638	108
2639	108
2640	108
2641	108
2642	107
2643	107
2644	106
2645	106
2646	106
2647	106
2648	106
2649	106
2650	106
2651	106
2652	106
2653	106
2654	106
2655	106
2656	106
2657	106
2658	106
2659	106
2660	106
2661	106
2662	106
2663	106
2664	106
2665	106
2666	107
2667	107
2668	107
2669	107
2670	107
2671	107
2672	107
2673	107
2674	107
2675	107
2676	107
2677	107
2678	107
2679	107
2680	107
2681	107
2682	107
2683	107
2684	107
2685	107
2686	107
2687	107
2688	107
2689	107
2690	107
2691	107
2692	107
2693	107
2694	107
2695	107
2696	107
2697	107
2698	107
2699	107
2700	107
2701	108
2702	108
2703	108
2704	108
2705	108
2706	108
2707	108
2708	108
2709	108
2710	108
2711	108
2712	108
2713	108
2714	108
2715	108
2716	108
2717	108
2718	108
2719	108
2720	108
2721	108
2722	108
2723	108
2724	108
2725	108
2726	108
2727	108
2728	108
2729	108
2730	108
2731	108
2732	108
2733	108
2734	108
2735	108
2736	108
2737	108
2738	108
2739	108
2740	108
2741	108
2742	108
2743	108
2744	108
2745	108
2746	108
2747	108
2748	109
2749	109
2750	109
2751	109
2752	109
2753	109
2754	109
2755	109
2756	109
2757	109
2758	109
2759	109
2760	109
2761	109
2762	109
2763	109
2764	109
2765	109
2766	109
2767	109
2768	109
2769	110
2770	110
2771	110
2772	110
2773	110
2774	110
2775	110
2776	110
2777	111
2778	111
2779	111
2780	111
2781	111
2782	111
2783	112
2784	112
2785	112
2786	113
2787	113
2788	113
2789	113
2790	114
2791	114
2792	114
2793	114
2794	114
2795	114
2796	114
2797	114
2798	114
2799	114
2800	114
2801	114
2802	114
2803	114
2804	114
2805	114
2806	114
2807	114
2808	114
2809	114
2810	114
2811	114
2812	114
2813	114
2814	114
2815	114
2816	114
2817	114
2818	114
2819	114
2820	114
2821	114
2822	114
2823	114
2824	115
2825	115
2826	116
2827	116
2828	116
2829	116
2830	116
2831	116
2832	116
2833	116
2834	116
2835	116
2836	116
2837	116
2838	117
2839	117
2840	117
2841	117
2842	117
2843	117
2844	117
2845	117
2846	117
2847	118
2848	118
2849	119
2850	119
2851	119
2852	119
2853	119
2854	120
2855	120
2856	120
2857	120
2858	120
2859	120
2860	120
2861	120
2862	120
2863	120
2864	120
2865	120
2866	120
2867	120
2868	120
2869	120
2870	120
2871	120
2872	120
2873	120
2874	120
2875	120
2876	120
2877	120
2878	120
2879	120
2880	120
2881	120
2882	120
2883	120
2884	120
2885	120
2886	120
2887	120
2888	120
2889	120
2890	120
2891	120
2892	120
2893	120
2894	120
2895	119
2896	119
2897	119
2898	119
2899	119
2900	119
2901	119
2902	119
2903	119
2904	119
2905	119
2906	119
2907	119
2908	119
2909	119
2910	119
2911	119
2912	119
2913	119
2914	119
2915	119
2916	119
2917	119
2918	119
2919	119
2920	120
2921	120
2922	120
2923	120
2924	121
2925	121
2926	121
2927	121
2928	121
2929	122
2930	122
2931	122
2932	123
2933	123
2934	123
2935	123
2936	123
2937	123
2938	123
2939	123
2940	123
2941	123
2942	123
2943	123
2944	123
2945	123
2946	123
2947	123
2948	123
2949	123
2950	123
2951	123
2952	123
2953	123
2954	123
2955	123
2956	123
2957	123
2958	123
2959	123
2960	123
2961	123
2962	123
2963	123
2964	123
2965	123
2966	123
2967	123
2968	124
2969	124
2970	124
2971	125
2972	125
2973	126
2974	126
2975	126
2976	126
2977	126
2978	126
2979	126
2980	127
2981	127
2982	127
2983	127
2984	127
2985	127
